asset_id,asset_type,manufacturer,site,rack_number,rack_unit,status,lifecycle_stage,vendor,purchase_date,unit_cost,warranty_expiry,warranty_active,age_years,utilization_pct,last_audit_date,purchase_year,days_since_audit,needs_audit
AST-22500,Firewall,Dell,Dallas-DC1,R25,U40,Active,End of Support,NetGear Solutions,2018-05-08,15561.15,2023-05-07,False,7.7,28.3,2025-08-10,2018,144,False
AST-21042,Server,Dell,Seattle-DC1,R04,U24,Active,End of Support,Infra Partners Inc,2018-05-09,28226.17,2023-05-08,False,7.6,93.3,2025-05-25,2018,221,True
AST-21252,Load Balancer,Dell,NewYork-DC2,R12,U31,Active,End of Support,DataCenter Direct,2018-05-09,19374.66,2021-05-08,False,7.6,52.4,2025-10-21,2018,72,False
AST-20711,UPS Unit,Palo Alto Networks,Denver-DC1,R08,U25,Active,End of Support,TechServe Logistics,2018-05-10,10801.26,2023-05-09,False,7.6,40.2,2025-05-15,2018,231,True
AST-20222,Optical Transceiver,Cisco,Chicago-DC2,R09,U42,Active,End of Support,NetGear Solutions,2018-05-10,935.96,2023-05-09,False,7.6,92.1,2025-02-04,2018,331,True
AST-21146,Storage Array,HPE,Boston-DC1,R13,U22,Active,End of Support,TechServe Logistics,2018-05-13,31070.28,2023-05-12,False,7.6,26.1,2025-12-01,2018,31,False
AST-22299,Router,Palo Alto Networks,Phoenix-DC1,R21,U17,Active,End of Support,Infra Partners Inc,2018-05-14,19637.11,2023-05-13,False,7.6,27.5,2025-11-30,2018,32,False
AST-21627,Optical Transceiver,Nokia,Chicago-DC2,R35,U28,Active,End of Support,Infra Partners Inc,2018-05-14,642.87,2023-05-13,False,7.6,18.1,2025-08-03,2018,151,False
AST-22519,Router,Nokia,NewYork-DC2,R06,U34,Active,End of Support,CoreEquip Distribution,2018-05-15,5793.52,2023-05-14,False,7.6,64.4,2025-05-01,2018,245,True
AST-20712,PDU,Fortinet,NewYork-DC2,R20,U11,Active,End of Support,TechServe Logistics,2018-05-15,1891.67,2021-05-14,False,7.6,49.5,2025-04-24,2018,252,True
AST-20467,Firewall,Palo Alto Networks,Atlanta-DC1,R15,U40,In Maintenance,End of Support,GlobalNet Supply,2018-05-18,12168.77,2023-05-17,False,7.6,0.0,2025-10-06,2018,87,False
AST-22037,Firewall,Ciena,Seattle-DC1,R03,U2,Active,End of Support,NetGear Solutions,2018-05-19,17726.42,2023-05-18,False,7.6,34.5,2025-06-06,2018,209,True
AST-21159,Storage Array,Juniper,Chicago-DC1,R25,U20,Active,End of Support,NetGear Solutions,2018-05-19,23898.37,2023-05-18,False,7.6,19.8,2025-11-18,2018,44,False
AST-22411,Patch Panel,Juniper,NewYork-DC2,R23,U6,Active,End of Support,CoreEquip Distribution,2018-05-20,697.33,2023-05-19,False,7.6,70.6,2025-04-28,2018,248,True
AST-21350,Router,Nokia,Chicago-DC1,R03,U35,In Maintenance,End of Support,NetGear Solutions,2018-05-21,23098.69,2021-05-20,False,7.6,0.0,2025-06-21,2018,194,True
AST-22200,Firewall,Fortinet,Chicago-DC2,R06,U7,In Storage,End of Support,GlobalNet Supply,2018-05-22,6746.64,2023-05-21,False,7.6,0.0,2025-09-18,2018,105,False
AST-22008,Optical Transceiver,Juniper,NewYork-DC2,R25,U40,Active,End of Support,GlobalNet Supply,2018-05-24,418.92,2021-05-23,False,7.6,43.1,2025-07-07,2018,178,False
AST-21430,PDU,Juniper,Phoenix-DC1,R02,U42,Active,End of Support,CoreEquip Distribution,2018-05-25,1863.96,2023-05-24,False,7.6,90.0,2025-05-02,2018,244,True
AST-22956,Router,Cisco,Chicago-DC2,R18,U37,Active,End of Support,NetGear Solutions,2018-05-25,13120.26,2023-05-24,False,7.6,54.1,2025-12-14,2018,18,False
AST-21753,Storage Array,Palo Alto Networks,Denver-DC1,R12,U16,Active,End of Support,NetGear Solutions,2018-05-27,14583.29,2023-05-26,False,7.6,47.1,2025-03-28,2018,279,True
AST-21657,Firewall,Dell,Seattle-DC1,R38,U27,Active,End of Support,TechServe Logistics,2018-05-30,4187.17,2023-05-29,False,7.6,94.3,2025-10-31,2018,62,False
AST-22277,PDU,Fortinet,NewYork-DC2,R07,U2,Active,End of Support,GlobalNet Supply,2018-05-31,661.64,2023-05-30,False,7.6,31.3,2025-05-10,2018,236,True
AST-20832,Firewall,Dell,NewYork-DC2,R39,U14,Active,End of Support,DataCenter Direct,2018-05-31,11885.41,2023-05-30,False,7.6,30.7,2025-12-28,2018,4,False
AST-20793,Server,Ciena,Chicago-DC1,R04,U41,Active,End of Support,NetGear Solutions,2018-06-01,32075.33,2021-05-31,False,7.6,85.1,2025-01-27,2018,339,True
AST-20209,Switch,Dell,Denver-DC1,R12,U3,Active,End of Support,CoreEquip Distribution,2018-06-02,7141.45,2021-06-01,False,7.6,78.0,2025-06-11,2018,204,True
AST-22038,UPS Unit,Dell,NewYork-DC2,R18,U37,Active,End of Support,GlobalNet Supply,2018-06-04,9391.15,2023-06-03,False,7.6,64.3,2025-05-27,2018,219,True
AST-20899,Firewall,Arista,NewYork-DC1,R39,U29,Active,End of Support,GlobalNet Supply,2018-06-05,18774.55,2021-06-04,False,7.6,25.7,2025-07-16,2018,169,False
AST-20158,Switch,Nokia,Dallas-DC1,R31,U9,Active,End of Support,GlobalNet Supply,2018-06-06,13884.85,2023-06-05,False,7.6,52.5,2025-01-04,2018,362,True
AST-20558,PDU,Palo Alto Networks,Denver-DC1,R30,U3,Active,End of Support,CoreEquip Distribution,2018-06-07,773.29,2023-06-06,False,7.6,56.5,2025-08-28,2018,126,False
AST-21165,Load Balancer,Nokia,Miami-DC1,R18,U17,Active,End of Support,NetGear Solutions,2018-06-08,14033.94,2023-06-07,False,7.6,79.8,2025-01-31,2018,335,True
AST-21222,Server,Dell,NewYork-DC2,R34,U32,Active,End of Support,TechServe Logistics,2018-06-09,19855.54,2023-06-08,False,7.6,74.9,2025-10-21,2018,72,False
AST-20456,Server,Fortinet,Miami-DC1,R08,U6,Active,End of Support,Infra Partners Inc,2018-06-09,20099.88,2023-06-08,False,7.6,67.8,2025-04-29,2018,247,True
AST-20391,Storage Array,Cisco,Chicago-DC2,R21,U28,Active,End of Support,GlobalNet Supply,2018-06-11,28010.73,2023-06-10,False,7.6,22.6,2025-11-02,2018,60,False
AST-22708,Storage Array,Arista,Atlanta-DC1,R10,U2,Active,End of Support,TechServe Logistics,2018-06-11,44460.31,2021-06-10,False,7.6,46.3,2025-03-27,2018,280,True
AST-20105,Server,Juniper,Boston-DC1,R03,U38,Active,End of Support,CoreEquip Distribution,2018-06-11,28658.31,2023-06-10,False,7.6,73.6,2025-06-28,2018,187,True
AST-20546,Storage Array,Palo Alto Networks,Austin-DC1,R20,U22,Active,End of Support,TechServe Logistics,2018-06-12,56113.51,2021-06-11,False,7.6,46.5,2025-04-25,2018,251,True
AST-21192,Optical Transceiver,Arista,Chicago-DC1,R13,U1,Active,End of Support,Infra Partners Inc,2018-06-12,1168.25,2023-06-11,False,7.6,81.6,2025-04-25,2018,251,True
AST-22332,PDU,Arista,Austin-DC1,R01,U17,Active,End of Support,NetGear Solutions,2018-06-12,1524.77,2021-06-11,False,7.6,81.2,2025-07-09,2018,176,False
AST-22508,Switch,Palo Alto Networks,Denver-DC1,R30,U33,Active,End of Support,Infra Partners Inc,2018-06-12,11610.78,2023-06-11,False,7.6,43.2,2025-11-28,2018,34,False
AST-20027,Patch Panel,Dell,Miami-DC1,R38,U37,Active,End of Support,Infra Partners Inc,2018-06-12,157.39,2023-06-11,False,7.6,40.3,2025-04-08,2018,268,True
AST-21539,Optical Transceiver,Juniper,Austin-DC1,R18,U30,Active,End of Support,GlobalNet Supply,2018-06-13,699.3,2023-06-12,False,7.6,79.5,2025-02-02,2018,333,True
AST-20446,PDU,Fortinet,NewYork-DC2,R34,U41,In Storage,End of Support,TechServe Logistics,2018-06-13,758.06,2023-06-12,False,7.6,0.0,2025-08-13,2018,141,False
AST-22652,Server,HPE,Phoenix-DC1,R16,U30,Active,End of Support,TechServe Logistics,2018-06-14,33168.79,2021-06-13,False,7.6,76.8,2025-07-12,2018,173,False
AST-20984,Firewall,Nokia,Chicago-DC1,R21,U14,Active,End of Support,GlobalNet Supply,2018-06-17,4834.09,2021-06-16,False,7.5,52.8,2025-08-07,2018,147,False
AST-22860,PDU,Fortinet,Denver-DC1,R36,U39,In Maintenance,End of Support,DataCenter Direct,2018-06-18,2035.63,2023-06-17,False,7.5,0.0,2025-04-25,2018,251,True
AST-22344,Server,HPE,Austin-DC1,R15,U29,Decommissioned,End of Support,GlobalNet Supply,2018-06-18,13610.93,2021-06-17,False,7.5,0.0,2025-07-27,2018,158,False
AST-21424,Storage Array,Arista,NewYork-DC2,R13,U14,In Storage,End of Support,Infra Partners Inc,2018-06-18,48339.51,2023-06-17,False,7.5,0.0,2025-07-22,2018,163,False
AST-21910,PDU,HPE,Miami-DC1,R24,U36,Active,End of Support,NetGear Solutions,2018-06-21,2037.94,2023-06-20,False,7.5,49.4,2025-09-23,2018,100,False
AST-21377,PDU,Palo Alto Networks,Boston-DC1,R07,U37,Active,End of Support,NetGear Solutions,2018-06-22,769.49,2023-06-21,False,7.5,24.4,2025-11-13,2018,49,False
AST-22679,UPS Unit,Palo Alto Networks,Chicago-DC1,R07,U26,Active,End of Support,GlobalNet Supply,2018-06-22,8391.62,2023-06-21,False,7.5,89.5,2025-04-11,2018,265,True
AST-20135,UPS Unit,Juniper,NewYork-DC1,R05,U21,Active,End of Support,CoreEquip Distribution,2018-06-23,2187.42,2023-06-22,False,7.5,49.3,2025-03-12,2018,295,True
AST-21634,Patch Panel,Cisco,Chicago-DC2,R26,U35,Decommissioned,End of Support,NetGear Solutions,2018-06-24,666.65,2023-06-23,False,7.5,0.0,2025-11-07,2018,55,False
AST-21536,Load Balancer,Ciena,Chicago-DC1,R02,U13,Active,End of Support,NetGear Solutions,2018-06-25,25173.9,2023-06-24,False,7.5,73.1,2025-01-22,2018,344,True
AST-21510,Storage Array,Palo Alto Networks,Boston-DC1,R10,U39,Active,End of Support,GlobalNet Supply,2018-06-25,35317.64,2023-06-24,False,7.5,58.2,2025-07-10,2018,175,False
AST-22783,PDU,Fortinet,Dallas-DC1,R06,U17,Active,End of Support,TechServe Logistics,2018-06-25,1383.97,2021-06-24,False,7.5,72.4,2025-01-08,2018,358,True
AST-20119,Storage Array,Palo Alto Networks,Phoenix-DC1,R02,U4,Active,End of Support,Infra Partners Inc,2018-06-27,25081.52,2023-06-26,False,7.5,82.8,2025-04-30,2018,246,True
AST-21928,Server,Ciena,Chicago-DC2,R29,U4,Active,End of Support,CoreEquip Distribution,2018-06-28,11822.38,2023-06-27,False,7.5,25.9,2025-03-15,2018,292,True
AST-20586,Optical Transceiver,Juniper,Chicago-DC1,R22,U30,Active,End of Support,DataCenter Direct,2018-06-30,1769.38,2023-06-29,False,7.5,23.2,2025-12-08,2018,24,False
AST-21679,Optical Transceiver,Ciena,NewYork-DC2,R17,U16,Active,End of Support,TechServe Logistics,2018-06-30,287.94,2023-06-29,False,7.5,42.6,2025-06-21,2018,194,True
AST-20266,UPS Unit,Arista,Boston-DC1,R26,U22,Active,End of Support,Infra Partners Inc,2018-07-01,11836.08,2023-06-30,False,7.5,23.5,2025-05-25,2018,221,True
AST-21265,Firewall,Arista,NewYork-DC2,R06,U22,Active,End of Support,GlobalNet Supply,2018-07-01,8831.01,2021-06-30,False,7.5,67.3,2025-06-18,2018,197,True
AST-21174,Load Balancer,Cisco,Dallas-DC1,R38,U2,Active,End of Support,DataCenter Direct,2018-07-02,28466.79,2023-07-01,False,7.5,63.7,2025-11-07,2018,55,False
AST-20270,Storage Array,Nokia,Chicago-DC2,R22,U42,Active,End of Support,DataCenter Direct,2018-07-03,11129.26,2021-07-02,False,7.5,69.2,2025-11-06,2018,56,False
AST-20815,Optical Transceiver,Nokia,NewYork-DC1,R02,U22,Active,End of Support,Infra Partners Inc,2018-07-04,1751.55,2023-07-03,False,7.5,29.4,2025-05-22,2018,224,True
AST-20769,Patch Panel,Cisco,Denver-DC1,R28,U27,Active,End of Support,TechServe Logistics,2018-07-04,175.34,2023-07-03,False,7.5,52.2,2025-11-13,2018,49,False
AST-21851,PDU,Arista,Atlanta-DC1,R19,U40,Active,End of Support,CoreEquip Distribution,2018-07-05,2815.57,2023-07-04,False,7.5,45.7,2025-06-22,2018,193,True
AST-20192,Load Balancer,Nokia,NewYork-DC1,R36,U13,Decommissioned,End of Support,DataCenter Direct,2018-07-05,9125.47,2023-07-04,False,7.5,0.0,2025-06-29,2018,186,True
AST-21902,Storage Array,Ciena,NewYork-DC1,R39,U36,Active,End of Support,TechServe Logistics,2018-07-05,35396.16,2021-07-04,False,7.5,53.5,2025-01-19,2018,347,True
AST-21662,Server,Arista,Phoenix-DC1,R14,U13,Decommissioned,End of Support,CoreEquip Distribution,2018-07-05,10875.68,2021-07-04,False,7.5,0.0,2025-10-25,2018,68,False
AST-20184,Patch Panel,Cisco,Chicago-DC1,R14,U37,Active,End of Support,TechServe Logistics,2018-07-06,285.26,2023-07-05,False,7.5,64.4,2025-06-01,2018,214,True
AST-20381,Optical Transceiver,HPE,Dallas-DC1,R30,U34,Active,End of Support,TechServe Logistics,2018-07-07,1907.23,2023-07-06,False,7.5,56.9,2025-03-01,2018,306,True
AST-20637,Storage Array,Cisco,NewYork-DC2,R09,U1,Active,End of Support,Infra Partners Inc,2018-07-07,45064.84,2021-07-06,False,7.5,65.6,2025-10-04,2018,89,False
AST-20312,Router,Arista,Phoenix-DC1,R30,U19,Active,End of Support,Infra Partners Inc,2018-07-08,4516.38,2023-07-07,False,7.5,41.2,2025-07-25,2018,160,False
AST-21706,PDU,Ciena,NewYork-DC1,R08,U9,Active,End of Support,CoreEquip Distribution,2018-07-09,2234.22,2023-07-08,False,7.5,77.4,2025-05-27,2018,219,True
AST-21641,Router,Dell,Phoenix-DC1,R09,U14,Active,End of Support,CoreEquip Distribution,2018-07-10,18049.5,2021-07-09,False,7.5,91.8,2025-08-12,2018,142,False
AST-22791,Optical Transceiver,Fortinet,Austin-DC1,R14,U42,In Storage,End of Support,DataCenter Direct,2018-07-10,1512.99,2021-07-09,False,7.5,0.0,2025-08-06,2018,148,False
AST-20407,Firewall,Nokia,Chicago-DC2,R29,U30,Active,End of Support,NetGear Solutions,2018-07-10,5971.51,2023-07-09,False,7.5,62.1,2025-01-28,2018,338,True
AST-22900,Firewall,Arista,Dallas-DC1,R18,U36,Active,End of Support,TechServe Logistics,2018-07-10,18605.9,2023-07-09,False,7.5,64.3,2025-07-11,2018,174,False
AST-22270,Switch,Cisco,Seattle-DC1,R05,U25,Active,End of Support,GlobalNet Supply,2018-07-11,2862.61,2021-07-10,False,7.5,72.6,2025-05-02,2018,244,True
AST-20837,Optical Transceiver,Cisco,Austin-DC1,R35,U29,Active,End of Support,GlobalNet Supply,2018-07-12,1853.1,2023-07-11,False,7.5,15.4,2025-07-23,2018,162,False
AST-20230,Server,Ciena,Denver-DC1,R25,U34,Active,End of Support,NetGear Solutions,2018-07-12,33247.59,2023-07-11,False,7.5,70.7,2025-07-21,2018,164,False
AST-22776,Storage Array,Ciena,Chicago-DC1,R14,U18,Active,End of Support,GlobalNet Supply,2018-07-14,10425.44,2023-07-13,False,7.5,69.8,2025-06-06,2018,209,True
AST-20160,Load Balancer,Dell,Atlanta-DC1,R40,U30,Active,End of Support,TechServe Logistics,2018-07-15,17236.16,2021-07-14,False,7.5,23.9,2025-11-29,2018,33,False
AST-22945,Storage Array,Juniper,Chicago-DC1,R22,U42,Active,End of Support,CoreEquip Distribution,2018-07-15,16153.47,2021-07-14,False,7.5,52.0,2025-08-24,2018,130,False
AST-21739,Router,Arista,Miami-DC1,R19,U33,Active,End of Support,DataCenter Direct,2018-07-15,22010.7,2021-07-14,False,7.5,92.8,2025-12-09,2018,23,False
AST-20889,Optical Transceiver,Dell,NewYork-DC2,R07,U25,Active,End of Support,CoreEquip Distribution,2018-07-15,1353.82,2023-07-14,False,7.5,39.7,2025-01-12,2018,354,True
AST-21563,Firewall,Cisco,NewYork-DC1,R11,U6,Active,End of Support,DataCenter Direct,2018-07-16,5439.56,2021-07-15,False,7.5,70.6,2025-02-19,2018,316,True
AST-21086,Router,HPE,Chicago-DC1,R22,U40,Active,End of Support,TechServe Logistics,2018-07-16,4650.93,2023-07-15,False,7.5,36.6,2025-06-20,2018,195,True
AST-20227,Router,Fortinet,Miami-DC1,R26,U29,Active,End of Support,CoreEquip Distribution,2018-07-19,19291.9,2021-07-18,False,7.5,58.2,2025-09-03,2018,120,False
AST-20384,PDU,HPE,Denver-DC1,R07,U42,Active,End of Support,Infra Partners Inc,2018-07-19,2986.7,2023-07-18,False,7.5,18.9,2025-12-21,2018,11,False
AST-20688,UPS Unit,Ciena,Boston-DC1,R05,U33,Active,End of Support,DataCenter Direct,2018-07-19,4916.64,2023-07-18,False,7.5,76.3,2025-09-23,2018,100,False
AST-22013,Router,Fortinet,NewYork-DC1,R03,U33,Active,End of Support,TechServe Logistics,2018-07-20,24474.71,2023-07-19,False,7.5,46.1,2025-09-27,2018,96,False
AST-20569,Patch Panel,HPE,Seattle-DC1,R12,U11,Active,End of Support,TechServe Logistics,2018-07-20,391.87,2021-07-19,False,7.5,37.8,2025-01-21,2018,345,True
AST-21208,UPS Unit,Nokia,Denver-DC1,R35,U13,Active,End of Support,TechServe Logistics,2018-07-21,4104.63,2023-07-20,False,7.4,82.1,2025-10-12,2018,81,False
AST-21096,Storage Array,HPE,Seattle-DC1,R28,U13,Active,End of Support,TechServe Logistics,2018-07-21,46600.08,2023-07-20,False,7.4,30.2,2025-08-03,2018,151,False
AST-22436,Patch Panel,Arista,NewYork-DC1,R28,U3,Active,End of Support,TechServe Logistics,2018-07-22,601.63,2023-07-21,False,7.4,84.0,2025-10-24,2018,69,False
AST-21169,Server,Arista,Miami-DC1,R03,U12,Active,End of Support,CoreEquip Distribution,2018-07-23,8433.4,2021-07-22,False,7.4,55.5,2025-01-15,2018,351,True
AST-22035,Load Balancer,Fortinet,Chicago-DC1,R36,U30,Active,End of Support,CoreEquip Distribution,2018-07-24,11086.17,2021-07-23,False,7.4,39.5,2025-06-12,2018,203,True
AST-20400,UPS Unit,Dell,Seattle-DC1,R25,U26,Active,End of Support,DataCenter Direct,2018-07-26,4227.07,2023-07-25,False,7.4,21.3,2025-09-02,2018,121,False
AST-22222,Load Balancer,Ciena,Phoenix-DC1,R38,U33,Active,End of Support,TechServe Logistics,2018-07-27,28269.91,2021-07-26,False,7.4,69.7,2025-08-12,2018,142,False
AST-20325,UPS Unit,Juniper,Chicago-DC1,R28,U26,Active,End of Support,NetGear Solutions,2018-07-27,11241.32,2021-07-26,False,7.4,17.4,2025-04-21,2018,255,True
AST-20188,Storage Array,Dell,Dallas-DC1,R40,U27,Active,End of Support,TechServe Logistics,2018-07-27,57269.24,2023-07-26,False,7.4,92.0,2025-08-26,2018,128,False
AST-20590,Load Balancer,Nokia,Denver-DC1,R04,U7,Active,End of Support,NetGear Solutions,2018-07-27,8637.84,2021-07-26,False,7.4,19.3,2025-06-18,2018,197,True
AST-21839,Server,Cisco,Phoenix-DC1,R35,U11,Active,End of Support,NetGear Solutions,2018-07-28,18822.25,2023-07-27,False,7.4,22.1,2025-11-07,2018,55,False
AST-20983,Router,Palo Alto Networks,NewYork-DC1,R24,U18,Active,End of Support,CoreEquip Distribution,2018-07-31,5421.21,2023-07-30,False,7.4,71.9,2025-07-05,2018,180,False
AST-22856,PDU,Nokia,NewYork-DC1,R14,U17,Active,End of Support,GlobalNet Supply,2018-07-31,2368.39,2021-07-30,False,7.4,69.4,2025-07-29,2018,156,False
AST-21064,Firewall,Ciena,Atlanta-DC1,R10,U41,Active,End of Support,CoreEquip Distribution,2018-07-31,5327.41,2023-07-30,False,7.4,66.1,2025-12-20,2018,12,False
AST-20661,Router,Palo Alto Networks,Boston-DC1,R30,U40,In Storage,End of Support,DataCenter Direct,2018-07-31,11425.01,2021-07-30,False,7.4,0.0,2025-12-11,2018,21,False
AST-20978,Optical Transceiver,Cisco,Boston-DC1,R39,U1,Active,End of Support,GlobalNet Supply,2018-08-02,973.4,2023-08-01,False,7.4,53.4,2025-05-23,2018,223,True
AST-21232,Storage Array,Cisco,Seattle-DC1,R29,U28,Active,End of Support,TechServe Logistics,2018-08-02,35585.26,2021-08-01,False,7.4,52.7,2025-01-25,2018,341,True
AST-20464,UPS Unit,Palo Alto Networks,Miami-DC1,R01,U6,In Storage,End of Support,CoreEquip Distribution,2018-08-02,5891.04,2021-08-01,False,7.4,0.0,2025-10-18,2018,75,False
AST-22483,PDU,HPE,Chicago-DC1,R22,U34,Active,End of Support,TechServe Logistics,2018-08-03,1809.44,2023-08-02,False,7.4,79.7,2025-06-02,2018,213,True
AST-20207,Optical Transceiver,Dell,Boston-DC1,R31,U7,Active,End of Support,GlobalNet Supply,2018-08-04,943.94,2021-08-03,False,7.4,76.7,2025-01-17,2018,349,True
AST-21740,Switch,Ciena,Atlanta-DC1,R17,U7,Active,End of Support,DataCenter Direct,2018-08-05,7598.47,2021-08-04,False,7.4,52.6,2025-06-11,2018,204,True
AST-22890,UPS Unit,Nokia,Seattle-DC1,R03,U13,Active,End of Support,GlobalNet Supply,2018-08-10,5207.28,2021-08-09,False,7.4,79.7,2025-12-01,2018,31,False
AST-20376,PDU,Palo Alto Networks,Atlanta-DC1,R13,U22,Active,End of Support,NetGear Solutions,2018-08-10,843.41,2021-08-09,False,7.4,94.0,2025-06-05,2018,210,True
AST-20087,Router,Palo Alto Networks,NewYork-DC2,R40,U32,Active,End of Support,NetGear Solutions,2018-08-11,14405.67,2021-08-10,False,7.4,50.4,2025-02-14,2018,321,True
AST-20346,PDU,Palo Alto Networks,NewYork-DC2,R06,U19,Active,End of Support,GlobalNet Supply,2018-08-12,509.54,2023-08-11,False,7.4,65.0,2025-01-27,2018,339,True
AST-21025,UPS Unit,Ciena,NewYork-DC1,R13,U18,Active,End of Support,GlobalNet Supply,2018-08-12,8466.47,2023-08-11,False,7.4,23.4,2025-11-06,2018,56,False
AST-20842,Switch,Arista,Chicago-DC1,R28,U5,Active,End of Support,NetGear Solutions,2018-08-13,9744.97,2023-08-12,False,7.4,69.2,2025-11-09,2018,53,False
AST-22894,Patch Panel,HPE,Seattle-DC1,R06,U40,Active,End of Support,GlobalNet Supply,2018-08-14,314.75,2023-08-13,False,7.4,16.8,2025-11-09,2018,53,False
AST-21412,PDU,HPE,NewYork-DC2,R13,U6,Active,End of Support,DataCenter Direct,2018-08-14,2578.14,2023-08-13,False,7.4,86.4,2025-07-27,2018,158,False
AST-22730,Load Balancer,Palo Alto Networks,NewYork-DC1,R01,U39,Active,End of Support,TechServe Logistics,2018-08-18,25025.09,2023-08-17,False,7.4,36.0,2025-09-28,2018,95,False
AST-21457,UPS Unit,Juniper,Miami-DC1,R06,U12,Active,End of Support,TechServe Logistics,2018-08-19,3995.21,2021-08-18,False,7.4,72.5,2025-11-15,2018,47,False
AST-22913,PDU,Fortinet,Phoenix-DC1,R15,U9,In Storage,End of Support,CoreEquip Distribution,2018-08-19,1328.45,2023-08-18,False,7.4,0.0,2025-01-29,2018,337,True
AST-22292,Storage Array,Juniper,NewYork-DC1,R35,U24,Active,End of Support,GlobalNet Supply,2018-08-23,17880.73,2023-08-22,False,7.4,38.1,2025-11-03,2018,59,False
AST-21693,Router,Nokia,Chicago-DC1,R14,U14,Active,End of Support,DataCenter Direct,2018-08-24,8253.98,2023-08-23,False,7.4,30.5,2025-07-03,2018,182,True
AST-20971,Router,Fortinet,Miami-DC1,R30,U22,Decommissioned,End of Support,NetGear Solutions,2018-08-24,3129.6,2023-08-23,False,7.4,0.0,2025-08-01,2018,153,False
AST-21976,PDU,Dell,Chicago-DC1,R39,U15,Active,End of Support,CoreEquip Distribution,2018-08-24,2288.12,2023-08-23,False,7.4,51.6,2025-05-20,2018,226,True
AST-22509,Switch,Nokia,NewYork-DC2,R24,U33,In Maintenance,End of Support,Infra Partners Inc,2018-08-26,9343.92,2023-08-25,False,7.4,0.0,2025-02-23,2018,312,True
AST-21732,Patch Panel,HPE,NewYork-DC1,R26,U27,Active,End of Support,GlobalNet Supply,2018-08-27,719.8,2023-08-26,False,7.3,25.4,2025-01-22,2018,344,True
AST-20687,Router,HPE,Dallas-DC1,R09,U23,Active,End of Support,Infra Partners Inc,2018-08-28,10032.98,2021-08-27,False,7.3,19.2,2025-10-09,2018,84,False
AST-20240,Storage Array,Arista,Denver-DC1,R05,U4,Decommissioned,End of Support,CoreEquip Distribution,2018-08-29,11691.19,2023-08-28,False,7.3,0.0,2025-12-28,2018,4,False
